TimeId,GT 1030,GTX 1050,GTX 1050Ti,GTX 1060,GTX 1070,GTX 1070Ti,GTX 1080,GTX 1080Ti,GT 710,GT 720,GT 730,GT 740,GTX 750,GTX 750Ti,GTX 760,GTX 770,GTX 780,GTX 780Ti,GTX 950,GTX 960,GTX 970,GTX 980,GTX 980Ti,GeForce Titan X,GTX 1060 3GB,GTX 1060 6GB,GTX 1650,RTX 2060,RTX 2070,RTX 2080,RTX 2080s,RTX 2080Ti
20170816,89.75835862,143.355896,176.3781324,356.1089536,548.8758137,,680.4001902,879.6079351,42.44171428,51.34172656,76.77283917,101.4086813,132.6347428,142.4756834,256.1238751,262.2755261,728.7250528,,214.5242119,264.5385385,538.7021887,542.9007491,538.947787,,,,,,,,,
20170817,89.94457269,143.47794,202.1961973,320.0097235,529.7165873,,700.0245256,868.2992222,38.35540917,51.57031007,101.7713366,99.8396504,133.2252589,143.1550888,257.2641892,263.4432286,731.9694807,,215.4910633,265.7163163,541.1005973,537.0947942,621.2630165,1258.52496,,,,,,,,
20170818,84.64789563,139.649409,199.3295373,309.4214477,528.4532581,,750.7179389,872.5394175,42.54369217,51.57879277,77.07446027,102.288148,133.2471729,142.9402262,257.3065061,263.4865619,732.089881,,215.5735057,265.7600235,541.189602,545.4075488,541.4363343,,,,,,,,,
20170819,90.02599052,144.4898841,182.589166,306.6032563,508.2736086,,635.4462943,890.1816347,42.58446919,51.6282297,77.14833414,102.0098552,133.3748868,141.2298652,257.5531277,263.7391069,732.7915701,,215.744846,266.0147476,541.7083181,545.9303078,541.9552869,,,,,,,,,
20170820,88.53117209,136.8453242,166.9207323,303.3445656,521.5703931,,665.988186,957.7062358,42.58847606,51.63308752,101.4263278,102.0194536,133.3874363,138.766373,257.5773614,263.7639227,732.8605201,,215.7651459,266.0397775,541.7592887,545.9816755,622.6354361,1281.815607,,,,,,,,
20170821,97.35478161,137.162931,170.7763448,311.9653896,597.230366,,740.7966651,827.2515479,42.93981687,51.90137556,101.9480771,102.5495516,134.080524,137.2194341,258.915746,265.1344529,736.6684992,,216.8862721,267.4221332,349.9438427,548.818623,544.8225718,,,,,,,,,
20170822,66.99,124.94,154.88,282.44,448.835,,624.98,774.98,42.95,,82.98,,,146.14,,,,,,,,,,,,,,,,,,
20170823,107.2477097,170.9571349,168.2028556,312.4594874,552.1520558,,667.8592079,830.3242399,42.64007317,51.81010828,101.1648276,102.3692208,133.8447467,141.5159472,258.4604491,264.6682206,735.3730859,,216.4694775,266.951878,294.9871655,547.8535391,649.1203048,,,,,,,,,
20170824,96.69245288,156.2308485,169.9089004,328.5861265,563.3257613,,651.9406597,855.0896107,42.66348629,51.83855655,76.15780649,106.1568618,133.9182391,143.5880783,258.6023664,264.8135465,751.2228345,401.4458448,212.4672319,386.6675197,543.915169,556.5862957,544.1631438,,,,,,,,,
20170825,80.32931262,143.3513898,170.6694905,318.9280991,566.367239,,615.9066626,860.5238855,42.78831015,52.16347725,77.64515765,106.8222461,134.7576299,144.2263705,260.2232692,266.4733806,750.9520726,,213.7870803,268.7726136,547.3243939,569.104725,629.5594135,,,,,,,,,
20170826,86.66261311,150.5961283,168.5225432,352.2391355,585.285172,,668.2895121,835.5347428,43.08690106,52.33854334,77.66729854,107.1807528,135.2098907,144.6053447,261.0966057,267.3676932,753.4723464,,214.5045722,269.6746426,549.1612719,589.1364736,549.4116385,,,,,,,,,
20170827,88.24090829,140.3179346,180.3627543,310.1109282,536.6084898,,640.3384975,847.7778739,43.09897619,52.35321126,102.2449032,107.2107902,135.2477833,145.0060721,261.1697782,267.4426231,753.6835075,376.8267223,214.5646872,197.7434985,549.3151747,589.3015795,631.2481785,,,,,,,,,
20170828,87.71213208,139.7490068,163.6757947,337.4064149,527.3336098,,612.3919726,797.2855608,42.75577113,52.57642444,103.4085913,107.6678942,135.8244259,144.9432618,262.2833019,268.5828917,756.8969131,375.707968,215.4795054,270.9003264,398.2077741,591.8141262,631.3607888,,,,,,,,,
20170829,95.39156154,154.8295527,184.3329244,349.7499469,535.0323105,,656.7416768,815.3464542,42.54066299,52.75522896,86.48733093,106.8323429,136.2863443,143.8981988,263.175288,269.4963017,759.4710057,,216.2123188,271.8216176,553.5333385,593.826797,553.7856984,,,,,,,,,
20170830,83.31252997,140.0022065,171.9643513,331.3491092,510.4223057,,671.4628876,881.8517616,42.14484166,52.23485457,101.3715276,104.5886951,134.9420241,141.702412,260.5793428,266.8380065,751.9796296,,214.0796135,269.1403856,548.0733192,587.9693254,548.3231898,,,,,,,,,
20170831,85.93867326,153.9918818,195.0830406,332.2397416,524.1716655,,699.196757,869.8829481,42.51781473,52.13776722,77.14370546,105.5819477,134.6912114,138.8430325,260.0950119,266.3420428,750.5819477,373.4106654,213.6817102,268.6401425,547.0546318,586.8764846,626.8854651,,,,,,,,,
20170901,85.27992307,137.5785784,192.1167776,325.1762985,532.0688651,,669.3166835,883.6398603,42.49155571,52.12012561,80.34097722,105.5462225,134.6456366,142.4874003,260.0070048,266.2519219,750.3279769,,213.6094077,268.549244,546.8695275,572.5615439,547.1188493,,,,,,,,,
20170902,84.60626649,139.7751894,186.9099018,373.5034507,574.6458377,,674.8000871,895.0144266,42.61754519,52.07097784,84.11687,105.4466955,134.5186696,136.6642417,259.7618257,266.000854,749.6204393,375.0097133,213.4079803,268.2960099,546.3538454,572.021635,628.0493097,,,,,,,,,
20170903,103.1500582,139.0085125,167.8794876,304.1577554,549.0902097,,687.7621367,894.1851159,42.62184236,52.07622821,85.721149,105.4573277,134.5322333,139.2366898,259.7880177,266.0276751,749.6960243,,213.4294984,268.3230624,546.4089348,572.0793125,546.6580466,,,,,,,,,
20170904,102.8934339,140.9690188,190.0304053,347.8923475,541.1579947,,683.7815504,842.8034035,42.85586738,52.26034939,79.51549061,105.8301836,135.0078867,139.7289763,260.7065266,266.968245,752.3466563,,214.1841017,269.2717479,548.3408232,574.1019613,548.5908157,,,,,,,,,
20170905,96.31195694,142.5939836,179.2260804,342.3562002,543.1038011,,682.754931,863.0094354,42.695559,52.26812716,84.72591175,105.845934,135.0279795,145.1486056,260.7453268,267.0079771,752.458626,376.2041135,792.0199138,893.0438929,548.4224312,543.3160396,630.2136062,,,,,,,,,
20170906,95.99135424,137.5492325,184.4359488,327.0519862,535.0532353,,654.3323411,857.5534599,42.61461925,52.37351022,78.33883388,106.0593407,135.3002231,142.2893229,261.2710419,267.5463189,758.7120173,,802.3858942,904.7320782,549.5281612,537.1256801,554.9111566,1275.806904,,,,,,,,
20170907,88.96150798,142.6168896,183.9685924,318.6170017,555.2093969,,707.8313714,893.2007882,42.75124151,52.65935753,96.67448654,106.6381978,136.0386728,138.2737967,262.6970228,269.0065494,779.9653199,378.2943102,215.8193988,286.8998687,552.5274093,576.6488748,631.466144,,,,,,,,,
20170908,83.94854177,143.1266379,189.6698047,322.3375016,531.2653801,,685.2302212,896.3972939,41.33191308,52.83840955,93.77291062,105.7971799,136.5012307,141.1481622,263.5902436,269.9212238,765.4468095,378.8821926,221.2111912,272.2502061,554.4061095,582.2455722,554.6588673,,,,,,,,,
20170909,86.51759883,147.1018062,176.7917543,361.5159944,538.519698,,663.0907347,914.2347811,41.32718761,52.83236855,87.86540382,105.7850842,136.4856245,143.2325828,263.5601073,269.8903638,765.3592962,,221.1859001,412.2794283,554.3427244,582.1790042,634.0069349,,,,,,,,,
20170910,87.78930986,143.9319371,208.8196267,311.6688845,596.4516649,,664.2014769,949.350148,41.33688842,52.84476999,82.20431305,105.8099153,136.5176621,141.1651529,263.6219733,269.9537157,765.5389504,374.4547176,221.2378195,272.2829783,554.4728463,582.3270607,554.7256345,,,,,,,,,
20170911,91.82702625,146.8669075,176.5271081,314.2770434,524.344624,,670.3671858,859.9009381,41.14162628,52.5339556,81.75073296,105.1875785,135.7147131,140.9401863,262.0714414,268.3659427,761.036319,,219.9365763,270.6815054,649.89,582.4800596,629.392012,,,,,,,,,
20170912,93.24732598,148.3045223,180.098638,339.4230022,552.6586488,,682.3221721,846.8408873,38.51628569,52.5113336,93.81592261,105.142283,135.6562721,140.0192581,237.7277101,268.2503798,760.708604,,279.95,439.89,649.89,578.6414038,657.064104,,,,,,,,,
20170913,102.603402,138.0789632,180.1809973,314.0078645,517.6919404,,647.0738166,823.5466884,38.22337378,52.17680687,97.65857137,105.6610053,134.7920653,139.1272567,260.2897655,266.541474,755.8624624,,218.4413516,268.8412946,547.4642547,582.5736596,547.7138477,1807.536856,,,,,,,,
20170914,96.46815624,161.5921002,194.2685743,354.2086312,556.8929967,,668.0397482,943.573985,38.72592997,52.16533679,126.8976047,104.4495012,134.7624338,139.0966722,260.2325457,266.4828799,755.6963003,,218.3933314,221.6388876,443.5138495,603.4980465,634.0720793,1333.583334,,,,,,,,
20170915,80.44302185,162.2515135,185.9906026,358.6482645,558.1778431,,636.4438141,821.033541,38.85199694,52.43168355,78.81622301,106.177145,135.4505064,139.8068746,261.5612459,267.8434932,759.5547487,382.3623201,219.5084082,270.1545481,550.1385439,585.4194535,638.9192436,,,,,,,,,
20170916,80.78273959,146.6156446,182.9236153,357.5464261,548.6577998,,658.1460397,910.0387558,38.8622082,52.44546389,83.98442167,106.205051,135.4861061,139.7799043,295.8220337,267.9138891,759.7543784,379.7755711,219.5661004,270.2255513,271.8702635,586.5016972,550.5340119,,,,,,,,,
20170917,101.8167206,152.2356406,178.6300895,325.4502965,544.0209254,,673.4444176,951.8140665,38.85872649,64.64418508,105.3204,106.195536,135.4739678,139.8310906,261.6065509,267.8898863,494.2663123,714.158504,219.5464292,270.2013415,550.2338333,585.5208539,593.7186178,1328.135515,,,,,,,,
20170918,84.99202529,160.2432084,172.2472121,313.6274899,495.9683193,,546.7538045,800.2991996,38.62169353,52.3785093,75.29858137,104.8763318,135.3131376,139.6650878,261.2959803,267.5718564,758.7844368,371.3461331,219.285791,269.8805675,549.580614,584.825743,549.8311718,,,,,,,,,
20170919,87.87494835,151.1818114,182.6327407,330.8438892,590.4951038,,688.9765156,842.6178605,38.81252581,52.53992855,104.4613124,105.199538,135.7301434,140.0955054,262.1012381,268.3964551,771.5565561,,219.9615824,270.7122811,551.2743027,584.3576942,551.5256327,,,,,,,,,
20170920,88.15197491,159.8153819,181.0604246,329.2557218,517.6628642,,641.85002,845.1836215,38.86210974,52.70456033,94.81616373,105.5291766,136.1554484,141.0137124,262.9225219,269.2374647,787.3028831,376.8864367,220.6508233,271.5605472,273.1417622,609.9988747,667.1914971,,,,,,,,,
20170921,90.86459257,139.5672331,173.7472911,321.6265257,494.4600546,,684.3328904,820.4707485,38.65074627,52.41791045,100.6190069,104.9552239,135.4149254,139.3313433,261.4925373,267.7731343,783.0208955,,219.4507463,270.0835821,549.9940299,581.0033047,533.831759,,,,,,,,,
20170922,83.83237108,142.4372148,176.7144511,320.007085,563.6404087,,660.9539415,841.7709746,38.77269552,60.15586452,114.437366,106.1562252,135.4238189,138.4498883,261.5097111,267.7907206,783.0723212,375.0211221,219.4651589,270.1013201,550.0301512,582.1747829,550.280914,1355.318387,,,,,,,,
20170923,83.97906214,141.1108333,176.3591157,357.7425891,524.1548739,,630.7946748,852.2540898,38.79400467,52.45016338,116.0176108,106.2145678,135.4982467,140.9125213,268.3616391,267.9378961,783.5026912,,1081.435073,242.1948274,249.5226143,575.7331374,550.5833438,,,,,,,,,
20170924,83.26749774,138.7643976,173.3706895,299.7725504,525.9258736,,666.4595632,835.4575597,38.80327683,52.4626995,83.98198843,106.2399541,135.5306321,136.1719757,261.7159724,268.001936,787.4348627,372.140123,219.6382583,409.2299176,271.3752388,575.7392879,515.4554934,,,,,,,,,
20170925,86.44195662,136.1883868,173.1964753,347.1252962,511.2112963,,672.9955757,804.1430845,38.47156398,52.01421801,112.6866114,104.1469194,134.3720379,139.8296577,259.478673,265.7109005,774.2535545,,217.7606635,268.0035545,545.7582938,570.8175355,546.007109,,,,,,,,,
20170926,91.37635324,143.6379498,176.5122233,324.8377504,533.8775464,,668.9123996,848.8949619,38.25732352,51.74049607,93.81092601,104.777451,133.6649125,136.6516788,258.1131809,264.3126116,770.1790881,372.8369166,216.6147101,220.2866003,542.8862711,539.8397526,553.4568216,,,,,,,,,
20170927,89.42237616,154.8472939,182.4056888,333.6375406,497.5353187,,645.3381214,858.3919157,38.54900601,51.59455378,107.6972649,105.6571842,133.2878894,139.7855907,257.3851316,263.5670759,768.0066756,372.5603217,216.0037139,219.9106161,541.3549741,534.9424768,656.0488801,1334.772118,,,,,,,,
20170928,87.62265397,139.3091305,174.0133619,324.4470904,496.9167025,,652.5440832,927.7714274,38.97489084,51.7386667,86.10245199,105.9523038,133.6601866,141.6625908,244.9843734,264.3032664,770.1518571,,216.6070513,266.5837748,542.8670764,567.7935639,543.1145735,,,,,,,,,
20170929,79.57577844,144.7746734,168.9612478,309.6462613,564.0376608,,636.9950482,891.4757421,42.86987364,51.81683516,81.3429885,106.11238,133.8621247,141.6845685,258.4940068,264.7025843,771.3154276,374.463469,216.9343083,266.9865382,543.6872577,529.7471932,543.9351286,,,,,,,,,
20170930,84.30901171,134.5380806,178.4547404,344.4871627,540.6754522,,649.635842,1001.992933,42.70383243,51.54518129,81.70322187,105.5560774,133.1603419,140.6752572,257.1388315,331.6811124,563.2778276,554.1080017,215.797013,265.5868401,540.8369341,523.6060921,541.0835055,,,,,,,,,
20171001,80.7184141,156.5668848,205.7233568,304.6206702,519.7637294,,673.7670056,854.5624023,42.98012893,51.87868188,90.63936061,106.2390319,133.3998508,169.5258127,258.802536,265.0185239,772.2360421,,217.1932333,267.3052038,544.3361833,527.8059473,544.5843501,,,,,,,,,
20171002,91.54101377,139.8467095,187.8452987,295.4110089,518.6769291,,640.2701542,872.9080591,42.7216398,51.56667548,112.2709687,82.99,133.2158694,140.8050196,257.2460576,263.4246616,767.5916953,370.8698047,216.0801256,265.6975891,541.0624615,524.5788438,632.258047,724.3594423,,,,,,,,
20171003,83.07322363,158.2975424,176.2677357,303.2843856,499.0758985,,635.0317497,958.1935829,42.74724823,51.59758584,112.4321462,105.6633933,133.2957223,140.2272361,257.4002574,263.582565,768.0518091,454.6934993,1068.252964,1204.943036,541.386788,544.8788042,541.6336101,,,,,,,,,
20171004,86.57140588,138.9271724,172.891978,312.5145444,524.3800078,,644.4780347,881.5869165,42.78546682,51.64371717,112.6012482,105.7578627,133.4148967,140.4103264,257.6303886,263.8182235,768.7384934,,216.2095394,266.0945468,331.9479485,569.0690602,542.117863,,,,,,,,,
20171005,84.29490136,136.4144247,175.2007812,325.7616473,551.7001738,,632.8501371,936.8962741,42.58059229,51.39642567,91.58992603,105.2514503,132.7760509,140.5564922,256.3967476,262.5549526,768.2382311,,215.1742386,264.8203759,539.2761182,555.1165531,539.5219781,,,,,,,,,
20171006,83.66470546,126.5153549,200.9820458,319.7658036,563.7401338,,642.0402122,897.6652957,42.828586,51.46933823,82.87408564,105.4007632,132.9644111,140.6525702,256.76048,262.9274212,763.7275994,,215.4794914,265.1960583,540.041152,555.7047137,540.2873607,,,,,,,,,
20171007,80.85396234,146.6062215,176.8624328,322.2584191,550.7195054,,663.1397727,925.6264267,42.86250675,51.51010255,82.18149391,105.4842419,133.0697205,140.3733407,256.9638373,263.1356628,764.3324807,,215.6501537,265.4060967,294.0061937,556.1448384,540.7152747,,,,,,,,,
20171008,95.67302114,144.2980803,181.1406334,320.3629436,521.6185807,,630.4823027,876.7769514,42.86250675,51.51010255,99.80530257,105.4842419,133.0697205,138.8812295,256.9638373,263.1356628,764.3324807,,215.6501537,265.4060967,540.468871,556.1448384,540.7152747,,,,,,,,,
20171009,92.36758196,148.9831094,194.2443396,336.7861044,512.2293359,,685.0281147,883.2956637,42.91865663,51.57758079,81.31986912,105.6224263,133.2440418,138.4744961,257.30046,263.4803706,765.3337563,,215.9326554,400.6890521,541.1768853,569.0385121,541.4236117,,,,,,,,,
20171010,96.22858928,134.6048298,175.8143607,306.1495778,500.4129857,,662.355773,883.798866,42.73045356,63.70360586,81.96198984,106.0885881,133.832111,140.016875,258.4360489,264.6432343,779.4677825,,216.8856686,220.4533381,303.0775327,571.2380739,555.1221448,1344.036455,,,,,,,,
20171011,96.54635801,138.504024,176.4194336,332.1131022,500.7366373,,628.8895837,866.8211168,42.88759919,57.4624745,82.35816653,106.4787398,134.3242923,139.1122824,259.386474,265.616487,770.8871254,,217.6832879,267.9083264,474.7721864,546.4224678,651.6638134,,,,,,,,,
20171012,96.48850682,155.4838847,183.0553493,336.6489706,534.9920768,,645.4461609,911.0702504,42.69303648,51.9895784,102.3313144,82.99,134.3083847,140.1096298,259.3557556,265.5850308,770.7958314,,217.6575083,258.7080175,545.4997631,573.2709616,524.6667843,1317.835416,,,,,,,,
20171013,86.48,,183.98,284.99,495.32,,564.75,781.2833333,44.98666667,,57.89,,,,,,,,,163.98,,,,,,,,,,,,
20171014,84.1464688,143.8484794,189.7206316,341.140103,521.4055049,,713.4950009,877.8002618,42.6120413,51.89094627,82.78910881,105.0821213,134.0535812,140.2079972,258.8637183,265.0811756,769.3335146,,217.2445789,267.3683962,544.4648672,572.1833795,544.7130927,,,,,,,,,
20171015,84.11995689,135.078416,183.0319614,302.08759,491.6375361,,679.6017281,896.029877,42.61657495,51.89646714,82.79791705,105.0933013,134.0678437,138.5055702,258.8912598,265.1093786,769.4153668,749.8787561,217.2676924,267.3968425,544.5227948,572.2442562,544.7710467,1401.234363,,,,,,,,
20171016,96.67034962,137.3048008,186.2977738,317.6553176,504.3437369,,655.4085007,914.4003087,42.5730414,51.84345403,82.71333758,106.166891,133.9308911,139.1360999,258.626798,336.0945959,768.6293961,,217.0457498,267.1236921,245.6571561,571.6596991,544.214554,1379.971435,,,,,,,,
20171017,96.10814412,136.0618957,187.9210226,331.6833971,535.3930628,,651.0947311,901.2523017,45.92690936,51.57818677,87.18595958,105.6236672,133.2456073,137.9618588,257.303483,263.4834662,764.6965523,,215.9351924,265.7569011,296.5345001,568.7346896,525.3326876,,,,,,,,,
20171018,96.47431947,147.8098713,177.4332123,316.4568309,521.6074557,,664.4856993,879.8287488,45.85614844,51.75025492,83.46984358,108.3336772,133.6901232,138.121509,258.161864,264.362464,767.2476291,,216.6555661,266.6434832,542.9886656,570.632025,522.254661,,,,,,,,,
20171019,96.78532551,149.5649349,191.5903697,333.425641,486.0228316,,689.5654061,896.5090885,42.83888981,51.9366822,81.34775099,108.7239429,134.1717341,139.3500831,258.3701209,265.3148144,770.0115941,,217.4360552,267.6040508,544.9447507,572.6876937,545.193195,,,,,,,,,
20171020,82.01224004,143.8901478,202.4582456,304.7270146,511.6048448,,630.5857272,808.9791435,45.80197623,51.70241082,80.98081475,108.2335206,133.5665242,139.154105,259.0227944,264.1180558,766.5382939,,216.4552639,220.1884831,542.4866622,570.1044648,542.7339858,,,,,,,,,
20171021,83.31895281,138.8450361,194.2494332,294.2408163,511.0099262,,624.5063551,880.1935312,45.83193386,51.73622773,80.49167094,108.3043127,133.6538858,137.5820848,258.0918878,264.2908071,767.0396625,,216.5968404,266.571208,356.1699854,570.4773521,543.088971,,,,,,,,,
20171022,96.1029855,139.4345093,206.0972073,323.7731817,516.8445107,,626.0084075,908.6938767,45.81816468,51.72068474,80.46748901,108.2717751,133.6137325,137.1579935,258.0143498,264.2114068,766.8092225,,216.5317688,266.4911227,542.678401,570.5415945,542.925812,,,,,,,,,
20171023,95.65500357,145.8996723,178.477936,301.5764976,487.3783291,,654.5318193,899.0805609,46.03060877,51.56273858,80.22175501,104.417482,133.2056989,137.5624399,257.226418,263.4045502,768.3670233,,215.8705176,265.6773042,541.0211536,576.4086284,541.2678091,,,,,,,,,
20171024,86.64485255,146.7870428,188.6584054,314.913381,511.5795518,,630.7361104,894.7706626,42.79100412,51.65040091,81.30939322,105.7715499,133.4321633,137.4530117,257.6637312,263.8523669,774.3675794,,216.2375213,402.3086621,541.9409491,577.096165,725.5217212,,,,,,,,,
20171025,90.38228837,136.6739596,185.0719409,314.4693291,475.1247635,613.8843435,630.8652315,866.1131586,42.94587191,51.83733233,81.2511808,106.1543548,133.9150765,138.2515823,258.5962592,264.8072927,772.458908,,217.0201209,267.09215,543.9023238,579.1847723,927.5458152,,,,,,,,,
20171026,82.88589885,141.6552133,175.9126374,306.4353936,521.301812,604.2230718,629.2078651,894.7244381,42.13576691,51.29673232,80.40383031,105.0472947,132.518506,137.2426852,255.8994163,262.0456763,764.4031058,,214.7568663,264.3067054,538.2300875,573.1445832,917.8726462,,,,,,,,,
20171027,82.59350691,138.9099244,172.3458008,287.766396,500.5963246,557.7909818,662.0811556,884.6546131,42.45406026,50.87996848,84.90522302,104.1938307,131.4418502,136.3489952,253.8203439,259.9166681,758.1926601,,213.0120594,262.1593273,533.8572,568.4880305,694.2392054,1373.129922,,,,,,,,
20171028,82.94058923,147.7074083,184.7841011,340.2296483,497.3791865,552.8382777,662.6057521,905.3807408,42.52083672,50.95999814,85.51857699,104.3577183,131.6485966,136.992238,254.2195807,260.3254939,759.3852297,,213.3471084,262.5716806,295.3918866,685.4853818,695.3311819,,,,,,,,,
20171029,81.1908188,137.7016525,178.5407263,320.5843979,500.8028826,552.095617,595.6083718,887.0860826,42.52922941,50.97005654,86.36673585,104.3783162,131.6745812,136.403177,254.2697582,260.3768765,759.5351159,,213.3892185,526.2107495,534.8024475,570.2144458,695.4684253,,,,,,,,,
20171030,88.58292979,144.1854702,173.2508864,312.144322,515.9371659,540.253757,636.3104423,895.2345665,42.62276007,51.08215034,85.81859437,106.935071,131.964161,135.7917081,254.8289504,260.9494997,761.2054922,,213.8585059,263.2010705,535.9785897,571.4684664,663.3681906,,,,,,,,,
20171031,90.05671508,140.0327715,175.0200302,348.9652286,519.0990444,551.074995,651.8020836,961.9133496,42.74510261,51.15894233,109.1439947,107.0958269,132.1625433,135.9697475,255.2120358,261.341786,762.3498153,,214.1800002,263.5967417,470.3821642,572.3275571,698.0457051,,,,,,,,,
20171101,91.94202472,140.5616314,186.9070786,299.1625889,495.2414812,598.1718602,752.7052101,880.5933089,42.63901563,51.03197345,109.1425274,106.830031,131.8345355,137.2320289,254.5786375,260.6931746,760.4577766,,213.6484374,529.8460436,469.7160548,689.0567121,604.4565031,1723.770582,,,,,,,,
20171102,84.11815926,138.9539899,180.5052474,306.0714592,543.0704511,548.2118424,672.0761256,896.9038375,42.77077175,51.18966412,107.3793941,107.1601397,132.2419091,137.1967313,255.3652948,261.4987261,762.807619,,214.3086189,263.7550359,470.5433381,572.6712492,597.4068662,,,,,,,,,
20171103,91.19743283,143.3856669,190.6106121,316.4107639,515.286379,540.8887491,715.6152923,880.2786949,42.56207937,50.93989325,90.12241819,106.6372708,131.5966582,136.5631835,254.1192852,260.2227895,759.0856347,,213.262938,519.1111111,469.2329798,680.3698734,695.0568577,1062.901961,,,,,,,,
20171104,83.42377373,147.0671858,182.0108187,337.4279489,554.8287333,562.9738846,694.53049,923.3805879,42.57566524,50.95615333,89.52148806,106.6713096,131.638664,136.5543658,254.2004005,260.305853,759.3279359,,213.3310119,262.5518702,534.6565683,570.0589072,695.2787209,,,,,,,,,
20171105,83.51149946,140.2854919,171.4670886,312.5811359,470.3285053,575.1075581,669.6887061,871.359666,42.62043643,51.00973717,107.0907747,106.7834817,131.7770909,137.1291756,254.4677093,260.5795822,760.1264205,,213.5553438,262.8279612,535.2187958,570.6583626,600.6844849,,,,,,,,,
20171106,94.57578342,142.3195046,176.2308956,312.1728299,534.585528,536.7260123,627.4050095,869.8033044,42.73310946,50.92246214,108.6907968,105.4408157,131.5516271,136.1296222,254.0323282,260.133744,758.8258835,,213.1899617,262.3782762,534.303064,569.6819956,608.8330121,,,,,,,,,
20171107,82.80141741,157.2038931,196.4874373,333.1542615,531.9469727,588.5399397,665.7561754,891.2226368,42.63814864,50.80930308,108.5604596,105.2065068,131.2592953,135.9197082,253.4678217,259.555679,765.8327517,,212.7162144,261.7952235,533.1157445,568.4160576,600.6442584,,,,,,,,,
20171108,99.38048383,150.1928727,186.5074989,343.1005943,480.1399595,596.8881136,694.2613792,836.3506915,42.69893427,50.88173763,107.9837743,105.3564909,131.4464206,137.2918321,253.8291695,259.9257057,759.1230724,,213.019466,439.89,533.8757628,569.2264006,596.1273932,,,,,,,,,
20171109,95.72242891,143.8095744,192.2191161,335.7262645,591.5337077,535.1771554,703.0740442,866.3378105,42.91130615,51.13480836,108.271348,105.880503,132.1001963,137.9707984,255.0916408,261.2184994,762.8987263,,279.95,263.4723913,536.5311031,572.0575645,725.4247957,,,,,,,,,
20171110,93.32244007,139.9297189,195.8675819,302.939699,504.8818623,579.3772887,692.5280089,864.2855848,42.74983538,51.16460668,94.00210093,105.9422038,132.1771764,138.0550845,255.240293,261.370722,763.3432982,,279.95,396.8755045,536.8437615,570.1988167,698.1229932,,,,,,,,,
20171111,79.84555804,143.2803486,192.0329191,318.7421187,541.1217599,612.8116253,676.7528359,871.475132,42.7864875,51.20847331,89.6993981,106.0330347,132.2905002,138.1695595,255.4591265,261.5948115,763.9977604,,214.3873647,263.8519504,537.3040314,567.0842665,698.7215379,,,,,,,,,
20171112,83.60423641,139.4932914,179.9880492,304.3159722,506.4026145,537.0477494,719.0932831,847.4308091,42.7864875,51.20847331,108.8659685,106.0330347,132.2905002,138.1695595,255.4591265,261.5948115,763.9977604,,369.95,263.8519504,537.3040314,567.0842665,698.7215379,,,,,,,,,
20171113,90.85906747,141.8046945,179.1077943,331.821059,502.6732432,557.3222568,665.3210225,845.7806272,42.76279357,51.18011553,107.8884943,105.9743167,132.2172415,138.0930452,255.3176606,261.4499478,763.5746804,,214.2686431,263.7058367,537.0064879,566.7702316,602.3684406,,,,,,,,,
20171114,80.77088248,145.1773198,184.2727815,314.0578112,489.6303609,557.8582161,639.7886453,829.9340521,42.97975728,51.65100861,108.80693,106.949355,133.4337332,139.3675203,257.6667628,263.8554713,529.2033075,,216.2400654,266.132116,541.9473254,571.9849165,601.7301963,1099.304371,,,,,,,,
20171115,85.01880954,152.5504014,190.408912,338.738585,482.8105712,534.6245416,714.0145213,890.6418743,47.04370028,51.77283636,109.6820457,106.0222777,133.7484595,139.5901022,258.274514,264.4778196,772.4176971,,216.7501047,359.89,543.225601,573.3340409,626.8701087,,,,,,,,,
20171116,94.34938816,148.0929988,185.3190193,325.978117,513.7626748,562.0687874,689.9305428,892.1748777,45.23592264,51.68810526,111.1939757,104.6713567,133.5295676,138.537466,257.8518235,264.0449769,771.1535631,,216.3953728,266.3232567,542.3365614,572.395726,669.4183269,,,,,,,,,
20171117,100.5149494,137.1387983,189.7626999,333.8209344,520.4284888,565.1826753,661.3818616,889.4726255,42.45761313,51.76032259,94.59031921,101.4455161,133.7161318,138.1729431,258.2120876,264.4138939,772.2309996,,216.697715,266.6953569,543.0943005,573.195463,706.2513264,,,,,,,,,
20171118,80.31176672,142.3386049,172.8888892,351.4189921,519.9389839,595.348904,635.157987,836.6127769,42.4611176,51.7645949,92.26685297,101.4538894,133.7271687,138.5577448,258.2334005,264.4357187,772.2947398,,216.7156013,266.71737,543.1391277,568.3846852,706.3096207,,,,,,,,,
20171119,80.33530712,143.5878562,181.4106556,321.9389423,581.8831518,593.2974304,651.3176787,854.0957587,42.47564227,51.78230201,111.459813,106.0416618,133.7729128,138.1215252,258.3217344,264.5261742,772.5589186,,216.7897332,220.3825443,543.3249192,568.5791125,628.10631,,,,,,,,,
20171120,86.06145825,140.4689998,171.134198,293.9440749,532.5977057,578.9748523,632.5866392,906.0410326,44.38182459,51.54397088,111.3495185,105.5535987,133.157215,138.448593,257.1327932,263.3086768,765.5042855,,215.7919455,265.5806035,540.8242339,573.0037453,603.2754482,,,,,,,,,
